corruption_perception,country,freedom,gdp_per_capita,generosity,happiness_rank,happiness_score,life_expectancy,region,social_support,year
23.330980620144008,Guatemala,83.42541436464087,37.26145038167938,34.9609375,29,71.8661257606491,53.28659070990359,Latin America and Caribbean,77.12895377128953,2018
25.631218146073703,Guatemala,73.89502762430938,38.16793893129771,34.17968749999999,26,72.96146044624747,65.38124452234881,Latin America and Caribbean,77.1897810218978,2019
100.0,Uzbekistan,90.91298342541437,30.173664122137406,44.60351562499999,40,64.1784989858012,52.38562664329536,Central and Eastern Europe,81.53467153284672,2015
93.1037568888085,Uzbekistan,84.04419889502762,35.11020992366413,67.04296875,45,63.853955375253555,43.96406660823839,Central and Eastern Europe,71.05231143552311,2016
81.01049572947673,Uzbekistan,90.91832361168616,37.52104426158292,81.24680607579647,45,63.52941571094441,43.66981836915749,Central and Eastern Europe,94.21953464656569,2017
85.10878845939858,Uzbekistan,100.0,34.30343511450382,64.06249999999999,42,66.06490872210954,53.023663453111304,Central and Eastern Europe,96.35036496350364,2018
78.8652866033037,Uzbekistan,87.15469613259668,35.54389312977099,62.890625,39,67.6470588235294,66.25766871165644,Central and Eastern Europe,93.00486618004867,2019
11.274449930663957,Slovakia,43.85497237569061,55.76860687022901,32.994140625,41,64.01622718052738,69.15162138475021,Central and Eastern Europe,77.25,2015
9.683999984163998,Slovakia,32.30801104972375,61.055820610687014,27.025390624999996,41,65.6997971602434,61.671340929009645,Central and Eastern Europe,65.85644768856447,2016
7.9558156394164925,Slovakia,40.85876582735815,63.23442545555916,26.66884392965586,38,66.10547767933184,62.46563638123786,Central and Eastern Europe,91.54861570854864,2017
4.600475051859382,Slovakia,48.895027624309385,57.729007633587784,23.046875,37,67.62677484787018,68.01051709027168,Central and Eastern Europe,93.49148418491482,2018
4.600475051859382,Slovakia,46.13259668508286,59.44656488549618,23.6328125,37,68.13387423935092,77.21297107800174,Central and Eastern Europe,91.48418491484183,2019
59.346128168986034,Japan,68.52900552486186,60.62690839694657,20.908203125,42,63.853955375253555,86.863277826468,Eastern Asia,76.46715328467153,2015
62.385727756821694,Japan,64.58701657458563,65.84303435114505,19.96875,48,62.515212981744426,80.1849255039439,Eastern Asia,64.50973236009732,2016
53.812655937989874,Japan,69.83778259372183,67.60091499517891,23.549368779640623,48,62.494930553629814,80.059234976873,Eastern Asia,87.36848106059428,2017
49.29080412706481,Japan,76.38121546961324,61.73664122137404,15.4296875,51,62.393509127789045,86.59070990359334,Eastern Asia,88.92944038929438,2018
46.00475051859383,Japan,61.46408839779005,63.31106870229007,13.4765625,56,61.80527383367141,95.3549517966696,Eastern Asia,86.31386861313868,2019
25.81852320175655,South Korea,45.86740331491713,59.38024809160305,36.24414062500001,43,63.793103448275865,84.60823838737949,Eastern Asia,58.25669099756689,2015
25.355189642962138,South Korea,34.76243093922652,64.86068702290076,36.765625,52,60.77079107505071,77.6906222611744,Eastern Asia,43.91362530413625,2016
20.79502414756363,South Korea,35.62453948990414,66.87397151502957,40.36608734168105,52,60.831639365298805,78.89693917985757,Eastern Asia,68.62983216334426,2017
16.758873403202035,South Korea,33.70165745856353,60.40076335877862,34.17968749999999,54,61.582150101419884,83.69851007887817,Eastern Asia,73.23600973236009,2018
18.401900207437528,South Korea,21.961325966850826,62.0706106870229,34.17968749999999,52,61.987829614604465,90.79754601226993,Eastern Asia,74.14841849148418,2019
59.44470977724017,Ecuador,67.09116022099447,41.22232824427481,22.541015624999996,44,63.6105476673428,69.30324276950043,Latin America and Caribbean,60.76824817518247,2015
59.270548935991194,Ecuador,55.62154696132596,46.42461832061069,19.67578125,47,63.630831643002026,60.13409290096406,Latin America and Caribbean,52.29562043795619,2016
46.04899640517041,Ecuador,62.87267935868785,47.74906480585353,29.318840824998833,42,64.27991677491218,60.090817034401226,Latin America and Caribbean,78.23411275580536,2017
39.43264330165185,Ecuador,76.79558011049723,42.41412213740458,22.265625,46,63.569979716024335,64.5048203330412,Latin America and Caribbean,80.90024330900243,2018
28.588666393697586,Ecuador,68.78453038674033,43.51145038167939,24.609375,48,64.68559837728193,76.07361963190183,Latin America and Caribbean,79.8053527980535,2019
100.0,Bahrain,62.8342541436464,63.15648854961832,33.91015625,45,63.30628803245436,65.4829097283085,Middle East and Northern Africa,73.98053527980535,2015
84.68817359751428,Bahrain,65.43508287292818,68.71374045801527,33.490234375,39,68.5395537525355,57.577563540753715,Middle East and Northern Africa,57.419099756691,2016
84.46543488477431,Bahrain,74.13631480043105,71.0120353534933,33.72431383468202,39,65.88235077461421,57.242159045233656,Middle East and Northern Africa,80.48117160797142,2017
40.41845938419315,Bahrain,82.0441988950276,63.835877862595424,47.4609375,41,66.24746450304261,61.17440841367221,Middle East and Northern Africa,83.09002433090022,2018
36.14658969318086,Bahrain,74.03314917127072,64.98091603053435,49.8046875,36,68.15415821501014,76.33654688869413,Middle East and Northern Africa,83.21167883211679,2019
9.532841518174335,Italy,36.237569060773474,59.69179389312976,44.576171875,46,63.0628803245436,83.65118317265558,Western Europe,72.85705596107054,2015
8.399153023251843,Italy,26.004143646408835,64.64456106870229,32.5859375,46,63.65111561866127,74.5854513584575,Western Europe,63.36192214111922,2016
9.210181093532238,Italy,35.42136915480897,66.55852189500811,33.74797815922656,46,63.38742850034767,74.77163432670413,Western Europe,87.8907105638455,2017
9.200950103718764,Italy,38.812154696132595,60.30534351145038,26.757812499999993,45,64.11764705882354,82.9097283085013,Western Europe,91.30170316301702,2018
9.858160825412963,Italy,31.906077348066297,61.73664122137404,30.859375,35,68.64097363083165,91.06047326906224,Western Europe,90.51094890510949,2019
28.917271754544693,Bolivia,79.30110497237568,32.50620229007634,40.109375,47,61.88640973630831,47.256792287467135,Latin America and Caribbean,59.51399026763989,2015
25.453771251216267,Bolivia,70.38812154696132,37.89217557251908,42.37890625,54,60.507099391480736,41.16564417177914,Latin America and Caribbean,50.96046228710461,2016
19.873305028505126,Bolivia,77.17305619413688,39.778462120594845,44.05482904985547,55,60.52738243861319,41.51010074498467,Latin America and Caribbean,74.67269172343613,2017
17.744689485743333,Bolivia,83.70165745856353,35.83015267175572,27.539062499999993,58,59.087221095334705,44.522348816827346,Latin America and Caribbean,74.39172749391726,2018
21.03074309421432,Bolivia,70.58011049723756,37.02290076335878,26.757812499999993,59,59.634888438133885,61.87554776511831,Latin America and Caribbean,73.54014598540147,2019
5.306976577680645,Moldova,45.328729281767956,28.362595419847324,40.919921875,48,61.86612576064908,54.185801928133216,Central and Eastern Europe,61.7566909975669,2015
6.25336001692029,Moldova,34.80939226519336,33.00429389312977,39.056640625,50,62.02839756592293,45.84487291849255,Central and Eastern Europe,50.56690997566909,2016
3.316050727586848,Moldova,33.249868625435354,34.774362130929475,40.77717312611641,53,60.831639365298805,51.66215608247423,Central and Eastern Europe,76.1451077287214,2017
0.0,Moldova,32.04419889502762,31.345419847328245,33.3984375,63,56.81541582150101,54.33829973707274,Central and Eastern Europe,79.13625304136252,2018
0.0,Moldova,33.83977900552485,32.68129770992367,35.35156250000001,68,54.563894523326574,64.76774758983349,Central and Eastern Europe,80.7785888077859,2019
27.08365384101788,Paraguay,74.44613259668506,36.2523854961832,66.875,49,61.643002028397554,57.92988606485538,Latin America and Caribbean,79.3655717761557,2015
24.30365248825142,Paraguay,63.86049723756905,42.63979007633587,49.40625,64,54.74645030425963,51.09114811568799,Latin America and Caribbean,67.58576642335767,2016
29.924747346426546,Paraguay,65.40162869579889,44.49128422118325,43.77942532300957,66,53.83367201861219,50.76693192999369,Latin America and Caribbean,91.6839951146259,2017
24.31679670268531,Paraguay,74.72375690607734,39.83778625954198,31.640625,60,57.64705882352942,53.900087642418924,Latin America and Caribbean,92.57907542579073,2018
26.288428867767898,Paraguay,70.99447513812154,40.791984732824424,35.9375,61,58.90466531440162,68.09815950920246,Latin America and Caribbean,89.72019464720195,2019
27.780297206013728,Kazakhstan,71.33839779005524,53.55629770992365,23.099609375,50,61.17647058823531,56.41367221735321,Central and Eastern Europe,68.27311435523114,2015
36.58034876949903,Kazakhstan,55.96685082872928,58.656011450381676,29.318359374999996,49,62.474645030425954,50.29447852760737,Central and Eastern Europe,58.11678832116788,2016
39.196995923728075,Kazakhstan,60.421862325615606,61.28608156706535,39.446176378987694,57,60.44624274449228,53.11494747031481,Central and Eastern Europe,84.20736105192577,2017
39.76124866249894,Kazakhstan,62.70718232044198,54.532442748091604,28.906250000000007,56,59.8580121703854,55.30236634531113,Central and Eastern Europe,92.21411192214111,2018
31.546114641321477,Kazakhstan,56.62983425414364,55.963740458015266,28.515625,58,60.243407707910755,63.891323400525856,Central and Eastern Europe,91.72749391727493,2019
12.444285015279629,Slovenia,84.05386740331491,56.535305343511446,49.46875,51,61.03448275862069,76.54425942156004,Central and Eastern Europe,77.48479318734792,2015
11.944804866792039,Slovenia,73.43093922651933,61.9976145038168,50.26953125,57,59.411764705882355,69.36985100788782,Central and Eastern Europe,64.24148418491484,2016
14.829624359572005,Slovenia,79.08505629439378,63.98883370952766,47.39240102935586,58,59.20892286010487,69.31009886037036,Central and Eastern Europe,88.35272632376093,2017
16.758873403202035,Slovenia,87.43093922651933,58.158396946564885,31.25,48,63.0628803245436,75.02191060473268,Central and Eastern Europe,91.60583941605839,2018
18.730505568284627,Slovenia,77.90055248618782,60.01908396946565,28.125,42,66.51115618661258,83.52322524101665,Central and Eastern Europe,92.63990267639903,2019
3.387921270333588,Lithuania,29.47790055248618,54.73425572519084,5.158203125000001,52,60.730223123732245,64.09114811568799,Central and Eastern Europe,76.48722627737226,2015
5.980617567417197,Lithuania,26.145027624309392,60.55343511450382,3.955078125,55,60.324543610547664,56.68185801928133,Central and Eastern Europe,64.72688564476886,2016
3.899113851419546,Lithuania,32.35245648339309,62.718623467073954,1.9852845070999998,49,62.129816438315224,55.12269414589133,Central and Eastern Europe,89.62993349182055,2017
1.9716321650825923,Lithuania,48.34254143646408,57.1087786259542,5.078125,47,63.14401622718054,62.75197195442593,Central and Eastern Europe,92.8832116788321,2018
13.801425155578148,Lithuania,40.193370165745854,59.06488549618321,8.398437499999998,40,67.13995943204868,71.69149868536371,Central and Eastern Europe,92.15328467153283,2019
63.47669755483406,Nicaragua,76.62292817679557,28.30391221374046,54.32617187499999,53,60.6288032454361,65.13058720420682,Latin America and Caribbean,69.45498783454987,2015
53.53638538920933,Nicaragua,64.33977900552485,33.103053435114504,58.15039062499999,44,63.95537525354972,57.15425065731814,Latin America and Caribbean,54.45316301703163,2016
42.94477143220962,Nicaragua,61.816553384559526,35.17648873438363,58.92074550502012,41,65.55781134243671,57.238909782389555,Latin America and Caribbean,78.2977925599927,2017
42.06148618842864,Nicaragua,72.79005524861878,31.870229007633583,40.625,39,66.97768762677485,61.34969325153373,Latin America and Caribbean,80.23114355231142,2018
41.73288082758154,Nicaragua,60.08287292817679,33.11068702290076,39.0625,43,66.24746450304261,73.18141980718667,Latin America and Caribbean,80.59610705596107,2019
19.680175061132744,Peru,57.314917127071816,42.9479961832061,29.26171875,54,60.547667342799194,63.99386503067485,Latin America and Caribbean,59.28163017031629,2015
17.389795696028465,Peru,51.79834254143645,47.520038167938935,28.373046875000004,58,58.90466531440162,55.20946538124451,Latin America and Caribbean,49.425182481751825,2016
15.460582060311111,Peru,62.15509377131808,49.39051871081346,24.769475567154494,59,58.336717091032256,55.229282504523844,Latin America and Caribbean,74.13445162947141,2017
11.172582268801358,Peru,73.20441988950276,44.56106870229008,17.96875,61,57.28194726166328,59.07099035933392,Latin America and Caribbean,75.97323600973236,2018
8.872344742871666,Peru,62.84530386740331,45.80152671755725,16.2109375,62,57.971602434077084,74.84662576687117,Latin America and Caribbean,77.49391727493918,2019
62.73076338571114,Belarus,52.400552486187834,49.23282442748092,21.574218749999996,55,60.324543610547664,64.51183172655566,Central and Eastern Europe,74.99330900243308,2015
57.36463784307803,Belarus,40.18093922651933,53.94179389312978,27.230468750000004,56,60.101419878296156,55.30587204206835,Central and Eastern Europe,63.86435523114354,2016
51.36555977637435,Belarus,40.80114114350373,55.179272899190835,30.300294747576174,63,55.375248829684985,55.89082092699728,Central and Eastern Europe,87.89204477973782,2017
50.60522557045321,Belarus,42.40331491712707,49.570610687022906,19.726562499999996,69,53.63083164300203,61.34969325153373,Central and Eastern Europe,91.11922141119221,2018
46.661961240288015,Belarus,32.458563535911594,50.90648854961831,18.359375,77,50.38539553752535,69.1498685363716,Central and Eastern Europe,89.11192214111921,2019
13.840857798879796,Poland,73.37292817679557,53.69990458015267,32.732421875,56,59.87829614604464,68.2760736196319,Central and Eastern Europe,77.82725060827251,2015
18.07329484659043,Poland,62.417127071823195,59.43940839694656,28.208984375,53,60.77079107505071,60.524101665205954,Central and Eastern Europe,63.67700729927007,2016
19.488863055372843,Poland,71.87045740159171,61.631100323364016,30.950384098105076,44,63.5699807219282,61.3037114807851,Central and Eastern Europe,87.93868432659853,2017
21.03074309421432,Poland,75.41436464088397,56.10687022900763,21.093750000000004,40,66.61257606490871,68.4487291849255,Central and Eastern Europe,88.07785888077859,2018
16.430268042354935,Poland,66.71270718232043,57.538167938931295,22.851562499999996,38,67.80933062880325,77.47589833479404,Central and Eastern Europe,87.46958637469587,2019
34.50684894255384,Malaysia,73.23756906077347,53.66698473282442,64.599609375,57,59.4523326572008,63.44785276073619,Southeastern Asia,65.09914841849148,2015
29.840652818525037,Malaysia,53.91022099447513,59.70515267175573,81.00390624999999,43,64.21906693711968,54.65907099035934,Southeastern Asia,53.54318734793186,2016
21.556744365905203,Malaysia,55.56146166601228,61.60378911113025,81.36893156915899,40,65.82150325813834,54.231764035304295,Southeastern Asia,78.14148626768369,2017
19.387716289978826,Malaysia,49.171270718232044,55.3912213740458,60.7421875,34,70.64908722109534,58.632778264680105,Southeastern Asia,76.5206812652068,2018
7.886528660330369,Malaysia,70.16574585635358,58.25381679389312,50.78125,76,50.70993914807301,72.56792287467132,Southeastern Asia,71.2287104622871,2019
7.985110268584498,Croatia,35.75,51.64790076335878,10.6328125,58,59.22920892494928,69.06660823838739,Central and Eastern Europe,48.433090024330895,2015
13.150786541100892,Croatia,33.020718232044196,56.60734732824427,36.00390625,68,53.73225152129817,61.80893952673093,Central and Eastern Europe,36.98844282238442,2016
14.163913030033376,Croatia,35.32766472568825,58.32806457090028,48.43808128498496,72,49.7768807556276,61.46262237421779,Central and Eastern Europe,58.879744977556555,2017
12.815609073036851,Croatia,52.48618784530387,53.19656488549618,23.4375,77,50.34482758620691,64.59246275197195,Central and Eastern Europe,70.62043795620437,2018
7.229317938636173,Croatia,40.88397790055249,55.10496183206107,23.2421875,72,52.59634888438135,80.10517090271692,Central and Eastern Europe,77.00729927007299,2019
36.22216892617569,Libya,57.5524861878453,53.98139312977099,35.732421875,59,59.127789046653135,61.682734443470636,Middle East and Northern Africa,68.04257907542579,2015
33.97450825798154,Libya,56.176795580110486,50.90076335877861,33.373046875,61,56.30831643002029,45.84049079754601,Middle East and Northern Africa,57.832116788321166,2016
30.432211534417426,Libya,64.32779421463852,52.5669400928583,29.70188797917226,64,54.482760555120265,45.58887113927231,Middle East and Northern Africa,82.5769057239057,2017
48.63359340537062,Libya,68.50828729281767,46.9942748091603,22.656249999999996,66,55.31440162271806,48.46625766871165,Middle East and Northern Africa,82.11678832116787,2018
49.948014848759,Libya,57.4585635359116,49.80916030534351,25.9765625,69,54.482758620689665,58.98334794040315,Middle East and Northern Africa,79.25790754257908,2019
9.874591093455317,Russia,50.661602209944746,54.27671755725191,0.388671875,60,58.35699797160244,58.65556529360211,Central and Eastern Europe,75.19282238442821,2015
11.78378823997696,Russia,45.14088397790055,58.79198473282442,5.343750000000001,51,61.19675456389453,51.7011393514461,Central and Eastern Europe,64.02737226277372,2016
10.83177941498024,Russia,51.627501598379276,61.15353516949952,10.207777813775468,47,63.367136322702464,47.97101961114137,Central and Eastern Europe,89.3724080709933,2017
8.215134021177468,Russia,55.11049723756904,54.914122137404576,12.6953125,55,60.263691683569974,52.49780893952673,Central and Eastern Europe,89.96350364963503,2018
10.18676618626006,Russia,46.13259668508286,56.44083969465649,16.015624999999996,65,56.977687626774845,63.62839614373357,Central and Eastern Europe,88.32116788321167,2019
7.5546372458748,Jamaica,69.67127071823204,38.663167938931295,41.46484375,61,58.21501014198782,60.24627519719545,Latin America and Caribbean,70.01338199513383,2015
14.110314194774421,Jamaica,60.21685082872927,42.62070610687022,43.447265625,67,54.17849898580121,52.120070113935135,Latin America and Caribbean,58.62043795620438,2016
18.161289125036202,Jamaica,65.5120495933196,44.15931819959451,45.667644008062695,71,50.14198519878885,56.18075233713567,Latin America and Caribbean,83.22494308443855,2017
10.18676618626006,Jamaica,79.41988950276242,39.07442748091603,18.75,53,61.88640973630831,60.7361963190184,Latin America and Caribbean,90.81508515815085,2018
9.200950103718764,Jamaica,67.6795580110497,39.646946564885496,20.8984375,54,61.88640973630831,72.83085013146362,Latin America and Caribbean,89.90267639902677,2019
20.196085477662688,Cyprus,56.176795580110486,57.63979007633587,59.83984375000001,62,57.809330628803245,80.943032427695,Western Europe,54.329683698296826,2015
17.17948826508632,Cyprus,40.75552486187845,62.908874045801525,54.503906249999986,63,54.90872210953348,74.3908851884312,Western Europe,43.00304136253041,2016
13.55102011619791,Cyprus,49.04855516075428,64.69170214565648,52.9793556779623,61,56.4300164924915,74.03283971741368,Western Europe,68.81771731550668,2017
11.501187629648458,Cyprus,58.42541436464087,58.6354961832061,39.45312499999999,57,59.290060851926995,79.6669588080631,Western Europe,72.44525547445254,2018
13.472819794731047,Cyprus,56.07734806629834,60.25763358778625,37.109375,47,65.05070993914809,91.32340052585451,Western Europe,74.39172749391726,2019
57.121469876051165,Algeria,39.47375690607734,44.81345419847328,15.27734375,63,56.105476673428,54.13321647677476,Middle East and Northern Africa,65.55474452554743,2015
53.09276815206574,Algeria,29.01381215469613,50.222328244274806,13.7578125,36,71.31845841784991,54.166520595968436,Middle East and Northern Africa,50.67457420924574,2016
48.00796505792567,Algeria,32.228702751312426,52.09277035625859,13.56184511678293,50,61.52130258494404,54.12661224786485,Middle East and Northern Africa,69.7212570195073,2017
44.361723714358334,Algeria,10.635359116022098,46.708015267175576,10.7421875,79,49.817444219066935,60.21034180543383,Middle East and Northern Africa,70.19464720194647,2018
37.461011136569255,Algeria,11.878453038674031,47.80534351145038,14.2578125,83,48.11359026369169,68.79929886064856,Middle East and Northern Africa,70.5596107055961,2019
15.579180157760952,Kosovo,34.183701657458556,38.238549618320604,55.29296875000001,64,55.78093306288032,55.33041191936897,Central and Eastern Europe,49.39051094890511,2015
21.513792974659555,Kosovo,19.883977900552484,43.0081106870229,54.671875,69,51.96754563894523,47.32690622261175,Central and Eastern Europe,40.18369829683698,2016
18.88548178985621,Kosovo,35.95137299753688,45.39524724010291,62.486610841006055,73,49.49289666228074,47.45416741534137,Central and Eastern Europe,69.21250019630352,2017
7.557923299483271,Kosovo,61.87845303867402,40.791984732824424,53.515624999999986,62,57.26166328600407,50.65731814198071,Central and Eastern Europe,74.81751824817518,2018
1.9716321650825923,Kosovo,67.54143646408839,42.08015267175572,51.171875,44,66.14604462474645,66.43295354951798,Central and Eastern Europe,74.93917274939173,2019
100.0,Turkmenistan,65.75966850828728,45.728530534351144,33.162109375,65,54.94929006085192,47.22699386503068,Central and Eastern Europe,74.6155717761557,2015
93.54408807234358,Turkmenistan,51.668508287292816,51.53482824427481,44.076171875,59,57.18052738336713,38.567922874671346,Central and Eastern Europe,63.14902676399027,2016
85.197623699764,Turkmenistan,57.772365887520714,53.94927304209638,48.813474131748045,56,60.5070999331213,38.36337251688282,Central and Eastern Europe,90.8241582322877,2017
12.158398351342655,Turkmenistan,57.59668508287292,48.473282442748086,38.86718749999999,64,56.734279918864104,45.311130587204204,Central and Eastern Europe,93.24817518248175,2018
9.200950103718764,Turkmenistan,54.419889502762416,50.19083969465649,47.65625,82,48.84381338742396,57.58106923751096,Central and Eastern Europe,93.55231143552311,2019
24.714409189310295,Mauritius,77.43922651933701,48.072996183206115,73.71875,66,53.50912778904666,62.182296231375986,Sub-Saharan Africa,59.92761557177615,2015
17.097336924874547,Mauritius,63.73618784530386,54.56679389312977,72.169921875,60,56.977687626774845,58.00964066608238,Sub-Saharan Africa,46.04318734793187,2016
13.861085161588038,Mauritius,67.85184062646891,56.74597074967318,70.49487321637578,60,56.592295880733666,55.91651726772032,Sub-Saharan Africa,73.57426948500972,2017
16.430268042354935,Mauritius,80.66298342541435,52.00381679389313,47.8515625,52,61.906693711967556,59.94741454864154,Sub-Saharan Africa,84.36739659367394,2018
19.716321650825925,Mauritius,68.78453038674033,53.43511450381679,41.9921875,55,61.845841784989865,69.93865030674846,Sub-Saharan Africa,85.27980535279805,2019
49.89543799102347,Estonia,61.999999999999986,54.94942748091602,16.953125,67,52.53549695740364,67.80105170902718,Central and Eastern Europe,74.69038929440389,2015
60.85442677527422,Estonia,57.33563535911602,61.051526717557245,16.451171875,66,54.32048681541583,59.68273444347064,Central and Eastern Europe,63.9677615571776,2016
60.216578213841046,Estonia,66.17837436291394,63.01905248911308,19.314611563459046,62,56.22718176541907,60.92623281019176,Central and Eastern Europe,89.82184304518125,2017
57.17733278739517,Estonia,76.38121546961324,57.25190839694656,16.796874999999996,59,58.82352941176471,64.59246275197195,Central and Eastern Europe,93.18734793187346,2018
52.905463096382896,Estonia,68.37016574585635,59.017175572519086,20.1171875,53,61.947261663286,76.59947414548643,Central and Eastern Europe,92.94403892944038,2019
0.0,Indonesia,64.37983425414365,39.516698473282446,100.0,68,51.926977687626774,55.909728308501315,Southeastern Asia,66.12408759124087,2015
1.058109261927658,Indonesia,54.19475138121547,45.37404580152671,100.0,71,50.2028397565923,43.272567922874664,Southeastern Asia,53.299878345498776,2016
5.033292834992131,Indonesia,61.232522541646816,47.4970702451604,100.0,76,49.148074724611355,43.15036989741946,Southeastern Asia,77.52096710993976,2017
5.914896495247778,Indonesia,74.30939226519335,42.8912213740458,94.53125,90,45.72008113590264,45.74934268185802,Southeastern Asia,73.90510948905109,2018
9.200950103718764,Indonesia,67.81767955801105,44.417938931297705,97.265625,87,47.728194726166336,57.84399649430324,Southeastern Asia,73.17518248175182,2019
34.30968572604557,Vietnam,82.1049723756906,30.16030534351145,32.9296875,69,51.13590263691684,65.4478527607362,Southeastern Asia,55.49026763990268,2015
37.973635499490726,Vietnam,77.28453038674031,35.32299618320611,48.97460937499999,87,45.0709939148073,57.98159509202454,Southeastern Asia,48.12469586374695,2016
28.79675154633642,Vietnam,78.87508164453246,37.621544631382875,45.89219752233476,87,45.33468319968318,57.15766776349861,Southeastern Asia,77.70628534674331,2017
25.9598235069208,Vietnam,85.35911602209943,34.112595419847324,34.5703125,89,45.92292089249493,61.524978089395276,Southeastern Asia,83.02919708029196,2018
23.988191341838206,Vietnam,74.99999999999997,35.353053435114504,28.7109375,89,47.38336713995943,74.58369851007888,Southeastern Asia,81.87347931873478,2019
51.74220011898416,Turkey,31.512430939226515,50.61927480916031,23.931640625,70,50.56795131845844,64.12971078001753,Middle East and Northern Africa,57.56204379562043,2015
40.57618995739975,Turkey,32.99585635359116,55.578244274809165,9.193359375,70,51.72413793103448,56.72042068361086,Middle East and Northern Africa,53.355839416058394,2016
32.75261547838678,Turkey,41.538756855284944,57.169578912604,9.119734750129277,65,53.97565922920893,55.88129776596082,Middle East and Northern Africa,81.37184773048357,2017
35.817984332333765,Turkey,44.75138121546961,54.77099236641221,20.703125,70,53.63083164300203,60.122699386503065,Middle East and Northern Africa,83.94160583941604,2018
34.83216824979247,Turkey,26.93370165745856,56.44083969465649,16.2109375,75,51.399594320486806,70.81507449605608,Middle East and Northern Africa,82.7250608272506,2019
13.906578871049216,Kyrgyzstan,60.05110497237568,22.62786259541985,58.65234375,71,49.63488843813389,57.044697633654685,Central and Eastern Europe,70.02128953771289,2015
15.648187283538839,Kyrgyzstan,55.54143646408839,26.738549618320604,75.0625,77,47.58620689655172,48.59684487291849,Central and Eastern Europe,58.049878345498776,2016
12.959925647872572,Kyrgyzstan,62.83748462713881,28.445614316991268,83.70710420422266,91,43.91481109371543,48.5063800678036,Central and Eastern Europe,84.80770019429136,2017
11.501187629648458,Kyrgyzstan,74.58563535911603,25.286259541984734,54.8828125,86,46.490872210953356,52.059596844872914,Central and Eastern Europe,86.13138686131386,2018
7.557923299483271,Kyrgyzstan,70.16574585635358,26.288167938931302,58.59375,81,49.12778904665315,63.36546888694128,Central and Eastern Europe,87.46958637469587,2019
13.24279604213808,Nigeria,47.42265193370165,31.21898854961832,53.189453125,72,49.26977687626775,14.028921998247155,Sub-Saharan Africa,55.007299270073,2015
10.02246350583651,Nigeria,38.47237569060773,35.88549618320611,45.349609375,92,41.29817444219067,4.476774758983348,Sub-Saharan Africa,39.2323600973236,2016
8.583686645015854,Nigeria,54.55145931375621,37.3929511499769,45.106874313205466,88,45.33468319968318,4.988232273265627,Sub-Saharan Africa,73.95197585261374,2017
10.51537154710716,Nigeria,63.812154696132595,32.87213740458015,39.2578125,85,46.97768762677485,4.206836108676599,Sub-Saharan Africa,71.28953771289537,2018
13.472819794731047,Nigeria,58.83977900552485,33.206106870229,41.9921875,80,49.20892494929006,21.47239263803681,Sub-Saharan Africa,67.57907542579075,2019
50.753097982834404,Bhutan,73.48895027624309,36.75667938931297,93.74609375,73,48.965517241379295,50.31288343558282,Southern Asia,67.15024330900242,2015
53.102626312891154,Bhutan,63.638121546961315,40.68225190839694,94.81640625,76,47.80933062880326,43.6099912357581,Southern Asia,55.25304136253041,2016
56.973725557196886,Bhutan,69.27316030744697,42.24314830685391,92.58877835236484,90,44.05679830431217,43.46006069133199,Southern Asia,81.51621134031691,2017
56.19151670485388,Bhutan,74.72375690607734,37.977099236641216,71.09375,91,45.496957403651116,46.18755477651184,Southern Asia,81.20437956204378,2018
54.87709526146548,Bhutan,63.12154696132596,38.788167938931295,72.265625,90,45.496957403651116,52.936021034180534,Southern Asia,80.35279805352798,2019
52.79045122008641,Azerbaijan,51.146408839779,48.849713740458014,15.232421875000002,74,48.133874239350924,56.130587204206826,Central and Eastern Europe,57.051703163017024,2015
58.86636434214927,Azerbaijan,48.79419889502761,53.61307251908396,11.015625,73,49.73630831643003,47.768624014022784,Central and Eastern Europe,46.25425790754257,2016
59.47346508101396,Azerbaijan,54.993900310927344,55.03825217712929,8.841668022796503,80,48.58012588222415,47.39489709986187,Central and Eastern Europe,70.09733912428527,2017
57.834543509089386,Azerbaijan,59.39226519337015,48.854961832061065,6.0546875,82,47.9107505070994,52.84837861524978,Central and Eastern Europe,70.62043795620437,2018
59.80617567417197,Azerbaijan,48.48066298342542,49.76145038167938,6.8359375,85,48.052738336713986,67.39702015775636,Central and Eastern Europe,69.76885644768856,2019
34.38526495904041,Pakistan,16.715469613259668,28.407919847328245,65.763671875,75,47.76876267748479,45.10604732690622,Southern Asia,25.189172749391727,2015
45.61042408557731,Pakistan,20.196132596685082,32.83206106870229,60.90820312500001,84,46.51115618661259,35.325153374233125,Southern Asia,15.89720194647202,2016
40.86144134409916,Pakistan,32.48829579814364,34.6795577584332,61.61055061966173,75,49.290061935208115,35.23644023982191,Southern Asia,40.917925155945916,2017
37.13240577572216,Pakistan,46.13259668508286,31.106870229007633,42.18750000000001,71,53.407707910750524,37.1603856266433,Southern Asia,49.27007299270073,2018
32.20332536301568,Pakistan,43.23204419889502,32.29961832061069,42.96875,64,57.07910750507099,46.88869412795793,Southern Asia,53.89294403892942,2019
46.967564225875826,Jordan,56.16160220994474,43.03339694656488,21.587890624999996,76,47.728194726166336,61.03330411919369,Middle East and Northern Africa,64.10705596107056,2015
43.69465483183872,Jordan,49.75552486187845,47.55391221374045,27.85546875,72,49.979716024340775,53.20946538124453,Middle East and Northern Africa,52.442822384428226,2016
